898;GOD IS STILL ON THE THRONE;G;"Have you started for glory and heaven,
Have you left this old world far behind;
In your heart is the Comforter dwelling,
Can you say ""Praise the Lord, He is mine;""
Have the ones that once walked on the highway,
Gone back, and you seem all alone?
Keep your eyes on the prize, 
For the home in the skies, 
God is still on the throne.

CHORUS
God is still on the throne,
And He will remember His own;
Tho trials may press us 
And burdens distress us,
He never will leave us alone;
God is still on the throne, 
He never forsaketh His own;
His promise is true,
He will not forget you,
God is still on the throne.

Burdened soul, is your heart growing wary
With the toil and the heat of the day;
Does it seem that your path is more thorny,
As you journey along on life's way?
Go away and in secret before Him
Tell your grief to the Saviour alone;
He will lighten your care,
For He still answers pray'r.
God is still on the throne.

You may live in a tent or a cottage,
Unnoticed by those who pass by;
But a mansion for you He is building
In that beautiful city on high;
It will outshine the wealth and the splendor
Of the richest on earth we have known;
He's the Architect true, 
And He's building for you; 
God is still on the throne.

He is coming again, is the promise
To disciples when He went away;
In like manner as He has gone from you,
You will see Him returning some day;
Does His tarrying cause you to wonder,
Does it seem He's forgotten His own?
His promise is true,
He is coming for you;
God is still on the throne.";
899;JESUS OPENED UP THE WAY;G;"Jesus Christ the Lord opened up the way to glory
When He died to save us from our ruined state,
And he asks that we shall go tell the world the story,
How His blood will save them from their awful fate.

CHORUS
Jesus opened up the way to heaven's gate
When He died on the cross,
To redeem all the lost;
He prepared the road that leads to His abode,
'Tis a road marked by blood
But it leads us home to God.

And the way is marked by the footprints of the Savior, 
With His blood He made it, made it plain and straight;
If you walk that way it will lead you into heaven,
Lead you safely into glory's golden gate.

Sinner, will you come and join in this heav'nly journey,
Walk the bloody pathway that the Savior trod;
Then when life is over and all the sheaves are garnered,
You will meet the Savior and be not afraid.";
900;IN MY HEART THERE RINGS A MELODY;G;"I have a song that Jesus gave me,
It was sent from heav'n above;
There never was a sweeter melody,
'Tis a melody of love.

CHORUS
In my heart there rings a melody,
There rings a melody with heaven's harmony;
In my heart there rings a melody;
There rings a melody of love.

I love the Christ who died on Calv'ry,
For He washed my sins away;
He put within my heart a melody,
And I know it's there to stay.

'Twill be my endless theme in glory,
With the angels I will sing;
'Twill be a song with glorious harmony,
When the courts of heaven ring.";c 1951 assigned to Hope Publishing Co. ARR, UBP, CCLI # 264326
901;Be Glorified;;"In my life, Lord
Be glorified, be glorified.
In my life, Lord
Be glorified today.

In Your Church, Lord
Be glorified, be glorified.
In Your Church, Lord
Be glorified today.

In Your Bride, Lord
Be glorified, be glorified.
In Your Bride, Lord
Be glorified today.";
902;They Come from the East and the West;C;"They come from the East and West,
They come from the lands afar,
To feast with the King,
   to dine as His guest:
How blessed these pilgrims are!
Beholding His hallow'd face
A glow with a light divine;
Blest partakers of His grace,
As gems in His crown to shine.

Chorus
Since Jesus has set me free,
I'm happy as heart can be;
No longer I bear
   the burden of care,
His yoke is so sweet to me.
My soul was as black as night,
But darkness has taken flight;
Now I shout the victory,
For Jesus has set me free.

I look on the great white throne,
Before it the ransom'd stand;
No longer are tears,
   no sorrow is known
Nor death in that goodly land.
My Savior has gone before,
Preparing the way for me;
Soon we'll meet to part no more
Thru time or eternity.

The gates of that holy place
Stand open by night and day;
O look to the Lord who
   ""giveth more grace,""
Whose love has prepar'd the way.
A home in those mansions fair
His hand hath reserv'd for all.
For the wedding feast prepare,
Obeying the gracious call.";
903;Hide Thou Me;F;"Sometimes I feel discouraged,
   and think my life is vain,
I'm tempted then to murmur,
   and of my lot complain;
But when I think of Jesus,
  and all He's done for me,
Then, I cry, O Rock of Ages,
Hide Thou me.

Chorus
O Rock of Ages, hide Thou me,
No other Refuge, have I but Thee,
When life's dark vale I wander,
Far, far from Thee;
Then, I cry, O Rock of Ages, 
Hide Thou me.

Sometimes it seems I dare not go
   one step farther on,
And from my heart all courage
   has slipped away and gone;
But, I remember Jesus,
   and all His love for me,
Then, I cry, O Rock of Ages,
Hide Thou me.

O what a Friend is Jesus, 
   sure Anchor for my soul,
So tender, true and gracious,
   I'm safe in His control.
My help in time of danger,
   my strong defense is He,
O Thou blessed Rock of Ages,
Hide Thou me.";
904;Constantly Abiding;D;"There's a peace in my heart
   that the world never gave,
A peace it cannot take away;
Tho' the trials of life may
   surround like a cloud,
I've a peace that has
   come there to stay!

Chorus
Constantly abiding, 
Jesus is mine;
Constantly abiding,
Rapture divine;
He never leaves me lonely,
Whispers, O so kind:
""I will never leave thee,""
Jesus is mine.

All the world seemed to sing
   of a Savior and King,
When peace sweetly
   came to my heart;
Troubles all fled away and
   my night turned to day,
Blessed Jesus, 
How glorious Thou art!

This treasure I have 
   in a temple of clay,
While here on His 
   footstool I roam;
But He's coming to take
   me some glorious day,
Over there to my 
   heavenly home!";
905;The Healer;Eb;"On the Cross crucified,
In great sorrow He died;
The Giver of life was He.
Yet my Lord was despised
   and rejected of men, 
This Jesus of Calvary.

Chorus
He was wounded for
   our transgressions,
He was bruised for 
   our iniquities;
Surely He bore our sorrows,
And by His stripes 
   we are healed.

Price for healing was paid,
As those cruel stripes were made,
Within Pilate's judgment hall.
Now His suff'ring affords perfect
   healing for all.
This wonderful Healer's mine.

Came the leper to Christ, saying,
""Surely I know, that Thou,
Lord, canst make me whole.""
When His great faith was seen
Jesus said, ""Yes, I will.""
And touch'd him and
   made him clean.

He has healed my sick soul,
Made me ev'ry whit whole,
And He'll do the same for you.
He's the same yesterday and
   today and for aye,
This Healer of men today.";
906;Great is Thy Faithfulness;D;"""Great is thy faithfulness,""
O God my Father,
There is no shadow of 
   turning with Thee;
Thou changest not,
Thy compassions, they fail not; 
As Thou hast been
Thou forever wilt be.

Chorus
""Great is Thy faithfulness!
Great is Thy faithfulness!""
Morning by morning new 
   mercies I see;
All I have needed Thy 
   hand hath provided
""Great is Thy faithfulness,""
Lord, unto me!

Summer and winter, and
   springtime and harvest,
Sun, moon, and stars in
   their courses above,
Join with all nature in manifold witness,
To Thy great faithfulness,
   mercy and love.

Pardon for sin and a 
   peace that endureth,
Thy own dear presence to
   cheer and to guide;
Strength for today and bright
   hope for tomorrow,
Blessings all mine, 
   with ten thousand beside!";
907;In the City Where the Lamb Is Light;Bb;"There's a country far
   beyond the starry sky,
There's a city where there
   never comes a night;
If we're faithful we shall
   go there by and by,
'Tis the city where the
   Lamb is the light

Chorus
In that city where the Lamb 
   is the light (beautiful light),
The city where there cometh 
   no night (no more night);
I've a mansion over there,
And when free from toil and care,
I am going where the
   Lamb is the light.

Here we have our days of sunshine,
But we know that the sun 
  which shines upon us now so bright
Will be changed to clouds
   and rain until we go
To the city where the
   Lamb is the light.

There the flowers bloom
   forever and the day 
Shall be one eternal
   day without a night; 
And our tears shall be 
   forever wiped away,
In that city where the 
   Lamb is the light.

Here we have our 
   disappointments all the while,
And our fondest hopes
   but meet with bitter blight;
Tho' by night we weep,
   the morning brings a smile,
In that city where the
   Lamb is the light.

Then let sunlight fade,
   let twilight bring its gloom,
Not a shadow can my
   blissful soul affright;
For I know that up in
   heaven there is room,
In that city where the
   Lamb is the light.";
908;Speak, My Lord;G;"Hear the Lord of
   harvest sweetly calling,
""Who will go and work
   for me today? 
Who will bring to me the 
  lost and dying? 
Who will point them to 
   the narrow way?""

CHORUS
Speak, my Lord, 
Speak, my Lord,
Speak, and I'll be quick
   to answer Thee;
Speak, my Lord,
Speak, my Lord,
Speak and I will answer,
""Lord, send me.""

When the coal of fire. . . 
   touched the prophet,
Making him as pure, 
   as pure can be;
When the voice of God said, 
""Who'll go for us?""
Then he answered,
""Here I am, send me.""

Millions now in sin
   and shame are dying;
Listen to their sad
   and bitter cry;
Hasten, brother, 
   hasten to the rescue;
Quickly answer,
""Master, here am I.""

Soon the time for 
   reaping will be over;
Soon we'll gather 
   for the harvest-home;
May the Lord of harvest
   smile upon us,
May we hear His blessed,
""Child, well done.""";
909;When He Reached Down His Hand For Me;C;"Once my soul was astray
   from the heavenly way,
And was wretched and
   vile as could be;
But my Saviour above,  
   gave me peace and joy and love,
When He reach'd down
   His hand for me, for me.

Chorus
When He reached down
   His hand for me,
When He reach'd down
   His hand for me;
I was lost and undone, 
   without God or His Son,
When He reach'd down
   His hand for me, for me.

I was nearing despair, 
When He came to me there,
And He showed me 
   that I could be free;
Then He lifted my feet,
   gave me glory complete,
When He reach'd down 
   His hand for me, for me.

How my heart doth rejoice 
   since I made Him my choice,
From the tempest to
   Him now I flee;
Now I lean on His arm, 
I'm secure from all harm. 
Since He reach'd down 
   His hand for me, for me.

Since the Lord gave me peace
Heavenly joys never cease, 
Lord, I give all my life unto Thee;
Guide my feet, hold my hand,
Grant with Thee I may stand. 
For you reach'd down your
   hand for me, for me.";
910;What a Savior;D;"Once I was straying in 
  sin's dark valley,
No hope within could I see; 
They search'd thru heaven
  and found a Savior
To save a poor lost soul like me.

Chorus
O what a Savior, O hallelujah,
His heart was broken on Calvary;
His hands were nailscarred, 
His side was riven, 
He gave His lifeblood for even me.

He left the Father, with all His riches, 
With calmness sweet and serene,
Came down from heaven and 
  gave His lifeblood,
To make the vilest sinner clean.

Death's chilly waters I'll soon
   be crossing,
His hand will lead me safe o'er;
I'll join the chorus in that great city, 
And sing up there forevermore.";
911;When I See the Blood;C;"Christ our Redeemer
  died on the cross, 
Died for the sinner,
   paid all his due;
Sprinkle your soul with 
   the blood of the Lamb,
And I will pass, will 
   pass over you.

Chorus
When I see the blood, 
When I see the blood,
When I see the blood,
I will pass, I will pass
   over you.

Chiefest of sinners, 
Jesus will save;
All He has promised,
   that will He do;
Wash in the fountain 
   opened for sin,
And I will pass, will 
   pass over you.

Judgment is coming, 
   all will be there,
Each one receiving
   justly his due;
Hide in the saving,
   sin-cleansing blood,
And I will pass, will 
  pass over you.

Oh, great compassion! 
O boundless love!
O loving kindness,
  faithful and true!
Find peace and shelter
   under the blood,
And I will pass, will
 pass over you.";
912;Have faith in  God;;"Have faith in God
Have faith in God 
Have faith in God
For the answer
Have faith in God

Got any rivers you think 
     are uncrossable?
Got any mountains 
You can't tunnel through?
God specializes in things 
     thought impossible,
And He will do what no 
     other power can do.";� Public Domain
913;BAPTIZED INTO THE BODY;;"Have you been baptized into the body?
Baptized with the Holy Ghost;
There is but one way to enter in it,
Just as they did on pentecost.

Chorus
Are you in the church triumphant?
Are you in the Savior's bride?
Come and be baptized into the body,
And forevermore abide.

There is but one church, bride or body,
And into it we're all baptized;
By the one, true, promised Holy Spirit;
Though by the world we're all despised.

Every creed has claimed to be the body,
But the ""plumb line"" proved untrue
All their dreams, for God has so determined,
To bring His son's true bride to view.

Many thought that they were in the body,
'Till the Holy Ghost had come;
When the Word of God was opened to them
They entered in, and yet there's room.

Those who died before the Holy Spirit
Came upon us from on high,
May, by faith with saints of old departed,
Arise to meet Him in the sky.

When the bridegroom comes, will you be ready;
And your vessel all filled and bright?
You will be among the foolish virgins
If you do not walk in the light.";
914;It's not by might, it's not by power, by my Spirit;D;"It's not by might; it's not by power;
But by My Spirit saith the Lord of Hosts
It's not by might; it's not by power;
But by My Spirit saith the Lord ;
This mountain shall be removed;
This mountain shall be removed.
This mountain shall be removed,
By My Spirit saith the Lord.";
915;IT IS PAID IN FULL;;"When justice called for a payment for sin
No one worthy could be found among men.
But the precious Son of God 
   with a cross and crown of thorns
Paid the debt with the blood of the Lamb.

Chorus
Paid in full by the blood of the Lamb
Free from sin, free to live, now I am.
And it reads on the page where my 
   sins were written down,
Paid in full by the blood of the Lamb.

Oh, how great was the debt that I owed,
Bound to pay for the seeds I have sowed.
But in Jesus my Lord, a great Shepherd 
  was found
I'm redeemed by the blood of the Lamb.";
916;We are the Generation;;"We are the generation
We're the culmination
The final voice the world will hear
The coming of the Lord is near
Living out the revelation
Overcoming sin's temptation
The truth will go to every tongue and nation
We are the chosen generation";
917;Behold I've given you Authority;;"Behold, I  have given you authority,
To tread upon serpents and scorpions.
And over all the power of the enemy,
And nothing by any means (repeat 3x)
Shall hurt you.";
918;Victory in Jesus;G;"I heard an old, old story
How a Savior came from glory,
How He gave His life on Calvary
To save a wretch like me;
I heard about His groaning,
Of His precious blood's atoning,
Then I repented of my sins
And won the victory.

Chorus
O victory in Jesus,
My Savior forever,
He sought me and he bo't me
With His redeeming blood;
He loved me ere I knew Him
And all my love is due Him,
He plunged me to victory,
Beneath the cleansing flood.

I heard about His healing,
Of His cleansing pow'r revealing,
How He made the lame to walk again
And caused the blind to see;
And then I cried ""dear Jesus,
Come and heal my broken spirit.""
And somehow Jesus came and bro't
To me the victory.

I heard about a mansion
He has built for me in glory,
And I heard about the streets of gold
Beyond the crystal sea;
About the angels singing,
And the old redemption story,
And some sweet day I'll sing up there
The song of victory.";
919;Justified;Eb;"I was sitting alone and wondering
About what I'm suppose to do:
I can't deny that times I make mistakes
I can't hide from Him: He knew.
But, I know that deep within my soul
I felt sorry: Honest I do.
So I just cry, and say ""Forgive me, Lord.
Forgive me again, will You""

Chorus
Justified, Justified,
You have not done it in the first place,
You're justified.
Justified, Justified,
You have not done it in the first place,
You're justified.

So often I've been discouraged
When I count the times I fall
""Cause He promised I'll be victorious,
When I know I'm not at all.
Then I heard an Eagle scream:
His voice quickened my soul.
He said, ""You have not done it in the first place:
You're justified.""

He looked at your perfect picture
Without blame, spot, or wrinkle.
He didn't look at you where you are now;
He looked from eternity.
He said, ""You're just trapped in that body;
You bypassed your theophany;
You have not done it in the first place,
You're justified.""";
920;Go Tell It On The Mountain;;"When I was a seeker, 
I sought both night and day,
I asked the Lord to help me,
And He showed me the way.

CHORUS
Go tell it on the mountain,
Over the hills and everywhere.
Go tell it on the mountain
That Jesus Christ is born!

He made me a watchman
Upon the city wall
And if I am a Christian, 
I am the least of all.";
921;I'm Gonna Love Him;F;"I'm gonna love Him 
I'm gonna love Him
I'm gonna love Him
   for what He has done.
I'm gonna love Him
   for what He has done.
For He has done so much for me.

I'm gonna serve Him 
I'm gonna serve Him
I'm gonna serve Him
   for what He has done.
I'm gonna serve Him
   for what He has done.
For He has done so much for me.

I'm gonna praise Him 
I'm gonna praise Him
I'm gonna praise Him
   for what He has done.
I'm gonna praise Him
   for what He has done.
For He has done so much for me.";Public Domain
922;I Want To Live;F;"I want  to live,
The way He wants me to live,
I want to give,
Until there's just no more to give,
I want to love, 
Love til there's just no more love,
For I can never, ever outlove the Lord.

I'm going  to live,
The way He wants me to live,
I'm going to give,
Until there's just no more to give,
I'm going to love, 
Love til there's just no more love,
For I can never, ever outlove the Lord.";
923;Bring Your Vessels Not A Few;Eb;"Are you looking for the fullness
  of the blessing of the Lord
  in your heart and life today?
Claim the promise of your Father,
  come according to His Word,
  in the Blessed old-time way.

Chorus
He will fill your heart today
    to overflowing,
As the Lord commandeth you,
""Bring your vessels, not a few;""
He will fill your heart today
    to overflowing,
With the Holy Ghost and pow'r.

Bring your empty earthen vessels,
 clean thro' Jesus' precious blood,
 come ye needy, one and all;
And in human consecration,
 wait before the throne of God,
 till the Holy Ghost shall fall.

Like the cruse of oil unfailing is
  His grace forevermore
  and His love unchanging still;
And according to His promise
  with the Holy Ghost and pow'r
  He will ev'ry vessel fill.";1912 Hope Publishing Company
924;Saved;;"You have pardoned my transgressions,
You have sanctified my soul
You have honored my confession
By your blood Lord, I've been made whole

Lord you prosper and protect me
And Your blessings ever flow
You have filled me with your glory
You've made me white as snow.

Chorus
I am saved by Your mercy, 
I've been transformed by Your love
You're my glory and the lifter of my head,
Strong deliverer, 
You'll fight my battles in my stead
You will preserve me by Your mercy, 
Hallelujah I am saved.

Through Your blood Lord, I am forgiven
And by Your grace, Iv'e been set free.";
925;Blessing and Honor;G;"Blessing and honor, glory and power
Riches and wisdom and strength
Blessing and honor, glory and power 
Riches and wisdom and strength
Be unto you, unto you
Who sits at the right hand of God
Be unto you, unto you 
Who sits at the right hand of God
Unto you";Copyright 2000 TMMI Music
926;Oh The Glory;G;"Oh the glory  of Your presence
We Your temple, give You reverence
So arise to Your rest 
And be blessed by our praise
As we glory in Your embrace
As Your presence now fills this place";Copyright 1983 Birdwing Music
927;For The Lord Is Good;G;"For, for the Lord is good
And His love endures forevermore
For, for the Lord is good
And His love endures forevermore.

Lord, Lord You've been so good
And Your love endures forevermore
Lord, Lord You've been so good
And Your love endures forevermore";
928;I Came To Worship You;G;"I came to worship You
I came to sing Your praise
I came to love You, Lord
Your Holy Name to raise
Hallelujah Hallelujah
Oh how I worship You; You are my Lord

I stay to worship You
I stay to sing Your praise
I stay to love You, Lord
Your Holy Name to raise
Hallelujah Hallelujah
Oh  how I worship You; You are my Lord";
929;Out of the Mouth of Babes;;"In the temple He did go
Healing body, mind and soul;
Hosanna, Son of David, people cried,
Questions from the Pharisees,
So blind that they would never see;
Jesus turned to them, and He replied,

Out of the mouth of babes,
Thou hast perfected praise,
Out of a life who's found Your saving grace
Worship so pure and true,
From out of our hearts to You,
Thou hast perfected praise
From out of the mouth of babes.

It takes a life so wrecked by sin
To understand the grace within;
Returning praise and worship from the heart;
He said He hid it from the wise,
Revealed to ones the world despised,
To simple hearts who found a brand new start,";
930;We Lift Our Hands;F;"We lift our hands to You.
We lift our hands to You.
You are worthy of all our praise.
We lift our hands to You.

We lift our hearts to You
We lift our hearts to You
You are worthy of all our praise.
We lift our hearts to You.

We lift our voice to You
We lift our voice to You
You are worthy of all our praise
We lift our voice to You.

We praise your holy Name.
We praise your holy Name.
You are worthy of all our praise.
We praise your noly Name.";
931;Holy Ground;Eb;"This is holy ground
We're standing on holy ground
For the Lord is present
And where He is, is holy
This is holy ground
We're standing on holy ground
For the Lord is present
And where He is, is holy

There are holy hands
He's given us holy hands
He works through these hands
And so these hands are holy
These are holy hands
He's given us holy hands
He works through these hands 
And so these hands are holy

These are holy lips
He's given us holy lips
He speaks through these lips
And so these lips are holy
These are holy lips
He's given us holy lips
He speaks through these lips
And so these lips are holy";� Copyright CCLI License #264326
932;Thank You Lord for Holding Me;;"The tempter knocked,
But somehow I found strength to tell him ""no"",
What I'd once called treasures, 
I just stood and watched them go,
The price is my resistance and newfound stability
I've decided there's a higher Power holding me.

CHORUS
Thank You, Lord, 
For holding, holding me.
If it wasn't for You, Lord, 
No telling where I'd be,
In Your arms, 
I found there is such sweet serenity,
Thank You, Lord, 
For holding, holding me.

Storms of fear and sorrow 
Shook my soul throughout the night,
I cried, ""I may never live to see the morning light"".
But, now the sun is shining, 
I am safe without a harm,
There's no question; 
I am sheltered safe within His arms.";
933;I Was in His Mind;C;"From the beginning he chose me to be his son,
And He had a plan that you and I are a part of;
My soul reaches out for something beyond this time,
And I know without a doubt, that I was in His mind.

Before the world was formed I was in His mind,
He did predestinate me before all time;
And I know that I am His and He is mine,
Before the world was formed I was in His mind.

I often wonder why he ever chose me,
But by His foreknowledge, He predestined me to see;
I'm merely His thoughts, expressed in my own time,
And I know without a doubt, that I was in His mine.";� Copyright 1989 by Tidwell Music Co.
934;I Woke Up This Morning;;"I woke up this morning with my mind 
stayed upon Jesus
I woke up this morning with my mind 
stayed upon the Lord
I woke up this morning with my mind
stayed on Jesus
Hallelu, Hallelu
Hallelujah!

I'm walking and talking with my mind 
stayed upon Jesus
I'm walking and talking with my mind 
stayed upon the Lord
I'm walking and talking with my mind
stayed upon Jesus
Hallelu, Hallelu,
Hallelujah!

I'm singing and shouting with my mind 
stayed upon Jesus
I'm singing and shouting with my mind
stayed upon the Lord
I'm singing and shouting with my mind 
stayed upon Jesus
Hallelu, Hallelu
Hallelujah";
935;Jesus on the Mainline;;"It's Jesus on the mainline,
Tell Him what you want.
It's Jesus on the mainline
Tell Him what you want.
It's Jesus on the mainline
Tell Him what you want
It's Jesus on the mainline now

Call Him Up, Call Him up;
Tell Him what you want.
Call Him Up, Call Him up;
Tell Him what you want.
Call Him Up, Call Him up;
Tell Him what you want.
It's Jesus on the mainline now.";
936;I Call Thy Presence;Db;"Thou art the living river of love
  and the way to truth.
May the stream of Thy blood 
  water us from morning to evening
  and evening to night.

Chorus
May the clouds of Thy presence
  shower upon us.
Lord I pray that Thy blood purify
  the heart of everyone of us.";
937;Be Still;C;"Be still and know, I AM the LORD,
I will not leave thee nor forsake thee.
Be still and know, I AM the LORD,
I will be with you, even in you.

Stand still and see the salvation of the LORD,
When you are lost I'll be your guide.
At peace or war, I'll be your Sword.
Thine enemy will fall at thy side.

Chorus
Be still though the waves are crashing,
And your hopes they're dashing,
And you feel that your prayers go unheard.
Just keep your eyes on those written pages,
I've kept through all the ages,
You're safely harboured in my WORD,
By my WORD...";2002
938;House of Prayer;;"Lord God in Heaven I ask in a prayer,
I hope that it's worded its best
Please hear me O Father!  Your child is here
To make this unusual request.

May our Bibles be worn, but not dusty.
May pages be torn, but then taped.
May some of our bindings need mending,
The leather soft and misshaped.

May Revelation have more color than red, black, and   white.
May Genesis' pages fall out.
May our Bibles have more words than are printed
As our reading the Word makes us shout!

May our voices be lost -- at least raspy,
Resorting to whispers we sigh.
Let us laugh in our hearts and our belies
When we think back remembering why.

May our players expire before warranty
By constantly playing the Voice.
FM and AM are rarely tuned in
To make hearing the Message our choice.

When these blessings -- this building -- is falling apart
And their beauty is all but forgot
We can thank You Dear Father in Heaven
That falling apart is one thing we're not.

May the steel columns groan and the plaster walls crack
So Great is the Weight of Thy Presence!
And the altar worn bare despite al its care
Stained with tears and shook loose from repentance!

May we be found kneeling or prostrate
Even after a long day of work;
And we raise up our arms though they're weary
To keep worshipping You when it hurts.

May we bring all our needs to this altar:
A step closer to Your Holy Fire!
May each one come with his or her lick
And the whole service Blaze with desire.

And may our dear preacious brother a vessel for God
Bring the Word in more Revealed Glory
On till the end... Our new bodies You send
Complete the Last Voice and Its Story

May the baptismal pool still hold water 
And its clothes need hung out in air
When they come when we're gone as a witness
And say, ""Certainly, this was a house of prayer!""

                              Amen";
939;Above All;;"Above all powers, above all kings
Above all nature and all created things
Above all wisdom and all the ways of man
You were here before the world began

Above all kingdoms, above all thrones
Above all wonders the world has ever known
Above all wealth and treasures of the earth
There's no way to measure what you're worth

Crucified, laid behind a stone
You lived to die, rejected and alone
Like a rose, trampled on the ground,
You took the fall and thought of me above all";
940;I Mean to Keep Believing;D;"Though the hosts of sin assail
  and would cause my faith to fail
I mean to keep believing just the same
For His promises are true
  no matter what others do
I mean to keep believing just the same

Chorus
I mean to keep believing 
When it seems I'm not receiving
I mean to keep on trusting in His name
I know He'll not forsake me,
  whate'r should o'er take me
I mean to keep believing just the same

Though my prayers unanswered be,
  this will not discourage me
I mean to keep believing just the same
I know God will see me through,
  for His promises are true
I mean to keep believing just the same

When I come to Heaven's gate,
  find it closed and have to wait
I mean to keep believing just the same
For if I am free from sin,
  they're gonna have to let me in
I mean to keep believing just the same.";
941;Jesus Is The One;;"Jesus is the One - He's the only One.
Let Him have His way, until the day is done.
When He speaks you'll know dark clouds will have to go
Just because He loves you so.";
942;Broken and Spilled Out;C;"Broken and spilled out
Just for love of you Jesus,
My most preacious treasure
Was lavished on you.
Broken and spilled out
And poured at your feet,
In sweet abandon,
Lord it was spilled out, and used up for thee.

Lord you were god's precious treasure
His love and his own perfect son
Sent here to show us the love of the father
Just for love it was done
And though you were perfect and holy
You gave up yourself willingly
You spared no expense for my pardon
You were used up and wasted for me

Broken and spilled out
Just for love of me Jesus.
God's most preacious treasure
Was lavished on me.
Broken and spilled out
And poured at my feet,
In sweet abandon,
Lord you were spilled out, and used up for me.";
943;Beautiful Christ;;"Beautiful Christ, beautiful Christ
King of my life is he.
Beautiful Christ, beautiful Christ
Mine forevermore he will be.";
944;He's the Same God;;"He is the same God who spoke to the woman at the well.
He is the same God who's wonders are too many to tell
The same God who parted the raging red sea
He's the same God who is living in me.";
945;Everything, Lord, to You I Give;;"What does God want of me, since He made me His
What can I give so for Him to live?
If I go where He leads
What more can I give?

Everything, Lord, to You I give
All my strength, spirit, soul -- for You I'll live.
Consecrating myself, as Your sacrifice,
Oh, Lord, how precious you are!
Oh, Lord, how precious you are!

When I see the Lord's love,
His death, His spilled blood
All that was done in love for me
Oh, Lord, how precious You are!";
946;Seha Elohim;;"Behold the lamb of God
Who has born the sin of the world.
Have mercy upon us redeemer and Lord,
Son of God our Messiah

Yeshua, Yeshua,
Anu mishlachavim ephaneicha.
Yeshua, Yeshua,
Anu mishlachavim ephaneicha.";
947;Don't Let This World Dim My Vision;F;"Don't let this world dim my vision of You,
For there's so much growing and changing yet to do;
I must become perfected Word
My garments spotless, white and pure,
Don't let this world dim my vision of You.";
948;I Just Want To Thank You Lord;Eb;"You didn't have to open my eyes,
You could've easily passed my by,
For the Age I was liiving in
   was wretched, poor and blind;
Then I heard Recognizing Your Day,
   Serpent Seed and Perfect Faith,
The Breach and the Message of Grace -
Lord, I thank Thee.

Chorus
And I just want to thank You, Lord
For letting me hear Your Word,
What have I done to deserve
   such glory revealed in me?
Thanks for that special night,
When I saw Your glorious Light,
Came face to face with Eternal Life,
Lord, I thank Thee.

Not even in my wildest dreams,
Did I think I'd see such things,
As the coming of the Lord,
  the Rapture mystery;
I have Heard But Now I See -
  God In Simplicity,
The Spoken Word Is the Original Seed,
And Lord, I thank Thee.";
949;Lord, You Are Worthy;;"Lord, You're worthy of all glory, and You I glorify.
Lord, You're worthy of all praise, and I praise You.
Lord, You're worthy of all worship, and I worship You.
I praise You, give You glory, and bow before You.

Lord, You're worthy of all honor, and I honor You.
Lord, You're worthy of all trust, and I trust in You.
Lord, You're worthy of my faith, and I believe only You.
Yes, I honor You, I trust in You, in You I put my faith.

Lord, You're worthy of all my love, and I love You.
Yes, You're worthy of all my life, and I give it to You.
Yes, You're worthy, oh, You're worthy, 
I surrender all to You.
I love You, I consecrate myself.
Take all of me to Yourself.";
950;I love You ( with all of my heart );F;"I love You, my Lord with all of my heart.
You are my everything.
You are the reason I sing.
I love You, I love You, my Lord.";� Public Domain
951;Man In The Middle;C;"I love that Man in the middle
Because I know He first loved me;
Praise to that Man
  Who died on Mt.Calvary
The hill that made it possible
   that I could go free.";� Copyright
952;What A Mighty God Jesus Is;F;"What a mighty God Jesus is.
What a mighty God Jesus is.
Heaven and earth adore Him,
We love to bow before Him.
What a mighty God Jesus is.";� Copyright
953;You Are My Everything;;"When the path is rough and the way is tough,
You are my Guide.
When the storms rage and the battles wage,
You are my Rock in which to hide.
When the dark surounds and the path's not found,
You are my Light that I may see.
When all is lost,
that's when You're my Everything.

CHORUS
You are my Everything.
You are my All.
You're my Friend in time of need,
and You're my Light when shadows fall.
You are my source of comfort in despair,
and You're my God and my King.
You are my Savior.
You are my Everything.

When my friends forsake and my love they take,
You're my God and my Friend.
When my loved ones leave and their loss I grieve,
You're my Comfort in Whom I depend.
When my hope is gone and the trials come on,
My cares to You I'll bring.
When al is lost,
That's when you are my Everything.";
954;I Bless YOur Name;D;"In prisoners' chains
With bleeding stripes
Paul and Silas prayed that night
And in their pain began to sing
Their chaniins were loosed 
And they were free

CHORUS
I bless Your Name
I bless Your Name
I give You honor give You praise
You are the LIfe the Truth the Way
I bless Your Name
I bless Your Name

Some midnight hour If you should find
You'r ein aprison in your mind
REach out an dpriaise
Defy those chains
And they will fall iIn Jesus' Name";1998 Wayne Goodine Music
955;My Hope;;"My hope is in the Lord
From this day on and evermore.
My hope is in the Lord forevermore";
956;What a Mighty God Jesus Is;Eb;"What a mighty God Jesus is
What a mighty God Jesus is
Heaven and earth adore Him
We love to bow before Him
What a mighty God Jesus is.";
957;I Thirst For You;;"Let my life be a desert
so Your cool springs can flow.
Let Your healing fountain rise
within my hurting soul.
Let Your rain fall on me.
Let it pour from up above.
Let Your mercies shower on me.
Drench me with Your love.

CHORUS
Lord, I thirst for You.
I thirst for You.
Come and wet this dry land
with Your morning dew.

Let me feast at Your table.
Let me drink from Your cup.
Let Your bread be my substance.
Let Your wine be my sup.
Feed me with Your manna.
Let me eat out of Your hand.
Let the river flow from the Rock.
Let it water my barren land.";
