11;Ó CRISTÃO, EIA AVANTE;;"Ó Cristãos, eia avante, eia avante!
Por Jesus e Sua Igreja a lutar;
Co’a Palavra, essa espada flamante,
Vamos, vamos, irmãos, pelejar.

Ó Cristão, sempre avante na lida!
O Evangelho com fé a pregar;
Ao trabalho o Senhor nos convida,
Vamos, pois, com Jesus pelejar.

Ó cristãos, eia avante, eia avante!
Boa nova aos perdidos levar;
Por cidades e vilas adiante,
Salvação vamos nós proclamar.

Ó Cristãos, eia avante, eia avante!
Pois a aurora já vemos raiar,
Desse dia em que Cristo, triunfante.
Neste mundo há de sempre reinar.

Ó cristãos, eia avante, eia avante!
Vexilários da fé vamos ser;
E a vanguarda do exército brilhante
Que gloriosa vitória há de ter!

Ó cristãos, eia avante, eia avante!
Com coragem, sem nada temer;
Com Jesus, divinal comandante,
Nós havemos, irmãos, de vencer."
12;VEM JÁ, PECADOR;;"Pecador, vê a luz, brilha para ti,
Lá da cruz do Salvador,
Onde a vida deu;
e do lado Seu Corre sangue redentor.

Ó vem Já, como estás!
Vem agora, ao Salvador;
Sua vida deu, tudo padeceu;
Não demores! Vem Já, pecador!

Na escuridão do Jardim orou
Tão aflito meu Senhor;
Quando pranteou, sangue Seu suou,
No Getsêmane em dor!

Vê o Salvador co’as feridas mãos
Te chamando, ó pecador!
Vida eterna têm os que nEle creem
E aceitam o Seu amor.

Vem a Cristo, vem confessando,
já, Teus pecados, e te ouvirá,
E no coração sentirás o perdão,
Pois Jesus te perdoará."
13;JESUS COMPROU-ME;;"Jesus comprou-me do mundo aqui,
Palavras doces são para mim;
Jesus comprou-me e vai me dar
Eterno gozo, celeste lar.
Jesus comprou-me e vai me dar
Eterno gozo, celeste lar.

Jesus comprou-me da escravidão,
A paz eu gozo por Seu perdão;
Sou desprezado um pouco aqui,
Mas eu espero gozar ali.
Sou desprezado um pouco aqui,
Mas eu espero gozar ali.

Jesus comprou-me, e eu fiquei
P’ra sempre livre da dura lei!
Agora espero até Ele vir,
P’ra que me leve ao Seu porvir.
Agora espero até Ele vir,
P’ra que me leve ao Seu porvir.

Ó vinde, amigos, e junto a nós,
Ouvi depressa do céu a voz;
– O que demora não chegará,
Porque se perde e morrerá.
– O que demora não chegará,
Porque se perde e morrerá.

Jesus comprou-me e me dará
Lugar às mesas, que esperam lá.
Ouve o convite, ó pecador,
Pois Jesus Cristo é o Salvador.
Ouve o convite, ó pecador,
Pois Jesus Cristo é o Salvador."
14;GOZO EM JESUS;;"Oh! que gozo sinto em Jesus,
Que por mim expirou na cruz;
A minh’alma deu divina luz,
Glória a meu Jesus!

Quanta glória velo em Jesus,
Gozo santo e bendita luz,
Cujos raios brilham lá na cruz,
Na qual ,morreu Jesus.
Sempre avante quero eu andar,
Té no céu chegar.

Livre do pecado já estou,
Do abismo me retirou,
Sobre a rocha eterna me firmou;
Glória a meu Jesus!

Divinal louvor Jesus me deu;
Harmonia que vem do céu;
Cantarei, alegre, Cristo é meu,
Glória a meu Jesus!

Esta nova hei de proclamar;
Muitos hão de assim chegar,
E a glória receber, sem par,
Glória a meu Jesus!"
15;CONVERSÃO;;"Oh! quão cego andei e perdido vaguei,
Longe, longe do meu Salvador!
Mas do céu Ele desceu, e Seu sangue verteu
Pra salvar um tão pobre pecador.

Foi na cruz, foi na cruz,
onde um dia eu vi
Meu pecado castigado em Jesus;
Foi ali, pela fé, que os olhos abri,
E agora me alegro em Sua luz

Eu ouvia falar dessa graça sem par,
Que do céu trouxe nosso Jesus;
Mas eu surdo me fiz, converter-me não quis
Ao Senhor, que por mim morreu na cruz.

Mas um dia senti meu pecado, e vi
Sobre mim a espada da lei;
Apressado fugi, em Jesus me escondi,
E abrigo seguro nEle achei.

Quão ditoso, então, este meu coração,
Conhecendo o excelso amor
Que levou meu Jesus a sofrer lá na cruz;
P’ra salvar a um tão pobre pecador."
16;DESPERTAR PARA O TRABALHO;;"Posso tendo as mãos vazias,
Com Jesus eu me encontrar?
Nada fiz, e vão-se os dias,
Que Lhe posso apresentar?

Posso tendo as mãos vazias,
Com Jesus, eu me encontrar?
Quantas almas poderia
Ao Senhor apresentar?

Não mais temerei a morte;
Vencerei por salvo estar;
Qual será a minha sorte,
Se no céu vazio entrar?

No celeste lar entrando,
Como irei ao Salvador?
Quantas almas irei levando,
Para meu fiel Senhor?

Do pecado, preso em elos,
Passei anos em vão labor;
Quem me dera reavê-los,
P’ra servir ao meu Senhor.

Despertemos, Já é dia;
Trabalhemos, com fervor;
E levemos, com alegria,
Muitas almas ao Senhor."
17;PENSANDO EM JESUS;;"Nas horas que passo pensando em Jesus
As trevas desfaço, buscando a luz;
Que horas de vida, tão doces p’ra mim,
Jesus me convida, que eu suba p’ra Si!

Da vida voando, sem nenhum temor;
Acima buscando do véu o amor;
Que doce ventura, que aspecto feliz,
Que nova natura minh’alma bendiz.

Do mar o bramido, da brisa o langor
Da ave o carpido de doce amor,
Me falam sentidos acordes dos céus,
Me trazem aos ouvidos os hinos de Deus!

Minh’alma ansiosa já quer percorrer
A senda gloriosa que eu hei de ver;
Que coisa tão bela; oh! que luz sem véu!
Jesus me revela mistérios do céu."
18;GRATA NOVA;;"Grata nova Deus proclama
Hoje, ao mundo pecador!
Doce nova revelada,
Lá na cruz do Salvador;
Cego e desviado, o homem,
Dos caminhos do Senhor,
Desconhece e desconfia
Deste Deus, o Deus de amor.

Grata nova, doce nova,
Vem dos lábios do Senhor;
Escutai com alegria:
“Deus é luz, Deus é amor”.

Com ofertas e obras mortas,
Sacrifícios sem valor,
Enganado, pensa o homem,
Propiciar Seu Criador,
Meios de salvar-se inventa;
Clama, roga em seu favor,
A supostos mediadores,
Desprezando o Deus de amor.

Luz divina, resplandece!
Mostra ao triste pecador,
Que na cruz estão unidos
A justiça e o amor.
Fala aos corações feridos,
Mostra-te, Deus Salvador;
E sem fim, proclamaremos:
“Deus é luz! Deus é amor!”"
19;O CONVITE DE CRISTO;;"Eis, a voz de Cristo clama,
Sobre o revoltoso mar
Desta vida perigosa:
“Vinde em Mim vos abrigar”.

Quando outrora em Galileia,
Essa doce voz soou,
Logo, o coração ouvinte,
Tudo, pronto, abandonou.

Sobre as vozes sedutoras,
De mundanas atrações,
Clama a meiga voz de Cristo:
“Dai-me vossos corações!”

Quer no meio dos prazeres,
Quer no dia da aflição,
Inda clama, paciente:
“Amas-Me tu, ó cristão?”

Na vereda estreita e santa,
Já pisada por Jesus,
A segui-Lo, Ele te chama:
“Vem, cristão, andar na luz!”

Dessa cruz angustiosa,
Onde brilha Seu amor,
Ouve a voz que te convida,
Ouve e segue, pecador!"
20;OLHAI O CORDEIRO DE DEUS;;"Livres de pecado vós quereis ficar?
Olhai p’ra o Cordeiro de Deus!
Ele morto foi na cruz, p’ra vos salvar;
Olhai p’ra o Cordeiro de Deus!

Olhai p’ra o Cordeiro de Deus,
Olhai p’ra o cordeiro de Deus,
Porque só Ele vos pode salvar.
Olhai p’ra o Cordeiro de Deus!

Se estais tentados, em hesitação,
Olhai p’ra o Cordeiro de Deus!
Ele encherá o vosso coração.
Olhai p’ra o Cordeiro de Deus!

Se estais cansados e sem mais vigor,
Olhai pra o Cordeiro de Deus!
Ele vos quer dar Seu divina! amor,
Olhai p’ra o Cordeiro de Deus!

Se na vossa senda sombras vêm cair,
Olhai pra o Cordeiro de Deus!
Ele, com Sua graça, tudo quer suprir.
Olhai p’ra o Cordeiro de Deus!"
21;GLORIOSA AURORA;;"A gloriosa aurora vem,
Do dia em que lá em Belém
Nasceu de Deus, o Filho;
Que belo dia e de luz,
No qual p’ra nós desceu Jesus,
Do céu mostrando o trilho.
Quantos santos hoje lembram,
E relembram a história
De Jesus, o Rei da Glória!

Nasceu Jesus lá em Belém,
Trazendo-nos o sumo bem
Do céu – a liberdade;
Nos concedeu perfeita paz,
Consolação que satisfaz
Por toda a eternidade!
Como fomos desgarrados,
Desviados e perdidos!
Hoje somos redimidos!

Conosco Cristo habitará
Com Seu poder nos velará,
Nos dando livramento;
E sempre há de nos guiar
Pois Sua graça vai nos dar
Em todo o sofrimento,
Scuta: Luta sempre forte.
Té a morte, pois ajuda
Tens em Cristo, que não muda!

Jesus desceu p’ra nos salvar,
O sol da graça vem brilhar,
Alegres jubilemos;
Jesus, ó nosso bom Pastor,
Vem nos guiar com Teu amor;
Ali nós pertencemos;
Almas salvas, perdoadas,
Libertadas hoje oram,
Reverentes Te adoram!"
22;CEIA DO SENHOR;;"Em nossa alma nós tomamos.
O Teu corpo, ó Jesus!
Como oferta voluntária,
Que nos deste lá na cruz.

Como pão do céu desceste,
Vamos a Ti receber;
Pois unidos ao Teu corpo,
Nós queremos, sim, viver.

Em figura, o Teu sangue
Nós bebemos, ó Senhor,
Pois só nEle há virtude
P’ra salvar o pecador.

Vem, concede à Tua Igreja
O perdão do Teu amor,
Para que nos dois emblemas,
Contemplemos-Te, Senhor.

Ó Senhor, por Teu Espírito
Em nós vem já residir,
Pra Teu corpo e Teu sangue
Nós podermos discernir."
23;GLÓRIA A DEUS;;"Cantam os santos com fervor,
A quem por mim foi imolado,
Na cruz, sofrendo o meu pecado.

Glória a Jesus!
Glória a Jesus!
Glória a Jesus, o Salvador!

Deus é o Justificador
De quem crer no Seu Enviado
Sim, no Seu Filho mui amado.

Do Seu Pai recebeu louvor,
E com poder foi exaltado,
Por isso é glorificado.

Do “sangue purificador”,
Eu quero sempre ter lembrança,
E nEle ter mais confiança.

Por nós, na cruz, sofreu a dor,
Com sangue fomos nós comprados,
E do pecado resgatados."
24;PODER PENTECOSTAL;;"No Pentecostes sucedeu
O que Jesus falou,
Pois de repente lá do céu
Um vento assoprou,
Que veio a casa toda encher
E os corações com mui poder.

Poder, poder, poder pentecostal.
Ó vem nos Inflamar,
Também nos renovar;
Ó vem, sim, vem, ó chama divinal,
Teus servos batizar.

Em cada um veio repousar
A preciosa luz,
O Preceptor que veio ficar
Co’os servos de Jesus;
Foi o fogo santo do Senhor.
Que os encheu com Seu vigor.

E começaram a falar, Repletos de poder,
Em outras línguas exaltar
Ao que mandou trazer
Os ricos dons do Seu amor
E o poder consolador.

E quem deseja receber
Esta água salutar.
Que é prometida ao que crer
E humilde esperar,
Perseverando em oração,
Terá poder seu coração."
25;JESUS TU ÉS BOM;;"Meu Jesus, Tu és bom;
Tu és tudo pra mim!
Foste morto, mas vives em mim;
Tu mereces louvor,
Ó Cordeiro de Deus!
Tu és tudo, sim, tudo p’ra mim!

Quero a Ti dar louvor,
Pois és Rei sobre reis;
Tu és tudo, mas nada eu sou;
Enche meu coração
De ternura e paz;
Honra eterna e glória Te dou.

O Teu nome é amor,
Pois Tu amas a mim,
E eu quero andar neste amor;
Triunfante estou,
Confiando em Ti,
Meu Jesus, grande Consolador.

Ó Ungido de Deus,
Trazes paz e perdão;
Salvação, vida, tens para os Teus;
Que mensagem do céu
E de transformação,
Enviada do trono de Deus!"
26;A FORMOSA JERUSALÉM;;"Quão glorioso, cristão, é pensares
Na cidade que não tem igual,
Onde os muros são de puro jaspe.
E as ruas de ouro e cristal;
Pensa como será glorioso
Ver-se a triunfal multidão.
Que cantando, aguarda a chegada
Dos que vencem a tribulação.

Pensa como será glorioso
Ver o rio da vida e luz,
Cujas margens juncadas de lírios,
São a glória de nosso Jesus;
Haverá lá perpétua aurora,
Pois Deus mesmo a alumiará;
E o Cordeiro, com Sua esposa,
Noite e dia resplandecerá.

Pensa na celestial melodia
Que a terra encherá, de Beulá;
E das harpas a doce harmonia
Ao passar o Jordão se ouvirá.
Mesmo em dores que levam à morte,
Sê constante, não voltes atrás,
Tua herança, tua eterna sorte,
É Jesus, o Fiel, o Veraz.

Se é glorioso pensar nas grandezas,
Nos prazeres que acodem aqui,
Qual será desfrutar as riquezas
Que esperam os salvos, ali?
Os encantos do mundo não podem
Ofuscar essa glória dalém;
Não almejas viver, ó amigo,
Nessa formosa Jerusalém?"
27;AMOR QUE VENCE;;"Amor, que por amor desceste!
Amor, que por amor morreste!
Ah! quanta dor não padeceste,
Meu coração p’ra conquistar,
E meu amor ganhar!

Amor, que com amor seguias!
A mim, que sem amor Tu vias!
Oh! quanto amor por mim sentias,
Meu Salvador, meu bom Jesus,
Sofrendo sobre a cruz!

Amor, que tudo me perdoas!
Amor, que até mesmo abençoas!
Um réu de quem Te afeiçoas!
Por Ti vencido, ó Salvador,
Eis-me aos Teus pés, Senhor!

Amor, que nunca, nunca mudas,
Que nos Teus braços me seguras,
Cercando-me de mil venturas!
Aceita agora, Salvador.
O meu humilde amor!"
28;DEUS VAI TE GUIAR;;"Andas carregado de tristeza e dor,
Sem nenhum auxílio, nem um Salvador?
Ouve a mensagem de teu bom Jesus,
E tem mais coragem, leva a tua cruz.

Deus vai te guiar com Sua forte mão;
Podes descansar na tribulação;
Seja tua vida livre de pesar;
Em tristeza e lida Deus vai te guiar.

Toda carga por ti, Ele quer levar;
Alma dolorida, ouve o Seu falar;
Senda espinhosa Ele já andou,
Morte afrontosa por ti suportou.

Se estás tentado, Deus te ajudará,
Sempre confiando, te libertará;
As pisadas segue do teu Salvador,
Crendo em Deus, prossegue, seja como for."
29;O PRECIOSO SANGUE;;"Oh! que precioso sangue,
Meu Senhor verteu,
Quando, para resgatar-nos,
Padeceu!

Oh! que precioso sangue,
Sangue de Jesus,
Que por nós, foi derramado
Sobre a cruz!

Oh! que precioso sangue,
Sangue remidor!
Sim, com este nos remiste,
Redentor!

Oh! que precioso sangue,
Sangue expiador!
Eis o que da pena !ivra
O malfeitor!

Oh! que precioso sangue,
Purificador!
Que de toda a mancha lava
O pecador!

Oh! que precioso sangue,
Fala-nos de paz;
Tudo quanto a lei exige,
Satisfaz!

Oh! que precioso sangue.
Por Ele entrarei
Sem receio, na presença
Do meu Rei!

Oh! que precioso sangue,
Do bom Salvador!
Hoje, a todos manifesta
Seu amor!"
30;NÃO SOU MEU;;"Não sou meu! Por Cristo salvo,
Que por mim morreu na cruz,
Eu confesso alegremente,
Que pertenço ao bom Jesus.

Não sou meu! Oh! Não sou meu!
Bom Jesus, sou todo Teu!
Hoje mesmo e para sempre,
Bom Jesus, sou todo Teu!

Não sou meu! Por Ele remido,
Quando o sangue derramou;
Na Sua graça confiando,
Que minh’alma resgatou.

Jamais meu! A Ti confio
Tudo quanto chamo meu;
Tudo nas Tuas mãos entrego;
Meu Senhor, sou todo Teu!

Jamais meu! Ó santifica
Tudo quanto sou, Senhor!
Da vaidade e da soberba,
Vem livrar-me, Salvador."
31;GLÓRIA AO MEU JESUS;;"Por mim sofreu o Salvador,
Glória! Glória ao meu Jesus!
Louvai, comigo, ao Redentor!
Glória! Glória ao meu Jesus!

Jesus! Jesus! Ó Salvador;
É doce o nome do Senhor;
Abrasa -me com santo amor;
Glória! Glória ao meu Senhor.

C’oa meus pecados carregou,
Glória! Glória ao meu Jesus!
E sobre a cruz me resgatou.
Glória! Glória ao meu Jesus!

Eu sei que perdoado estou,
Glória! Glória ao meu Jesus!
E, com certeza, ao céu eu vou!
Glória! Glória ao meu Jesus!

E, quando a guerra aqui findar,
Glória! Glória ao meu Jesus!
No céu, melhor, eu vou cantar,
Glória! Glória ao meu Jesus!"
32;MEU CRISTO! MEU CRISTO!;;"Quem do céu por mim desceu,
Tudo em meu lugar sofreu,
E por mim na cruz morreu?
Foi Cristo! Foi Cristo!

Os meus pecados expiou:
De toda a pena me livrou!
Da maldição me resgatou,
Meu Cristo! Meu Cristo!

Quem me trouxe, qual pastor,
Seu cordeiro com amor?
Quem quis ser meu Salvador?
Foi Cristo! Foi Cristo!

Quem com branda compaixão,
Derreteu meu coração?
Deu-me plena salvação?
Foi Cristo! Foi Cristo!

Quem diz: “Não te deixarei,
Nem te desampararei,
Sempre te socorrerei?”
É Cristo! E Cristo!

Quem é digno de louvor?
Quem merece o meu amor?
É Jesus, meu Salvador,
Meu Cristo! Meu Cristo!

As minhas trevas dissipou!
Minha alma enferma Ele sarou!
Meu coração Ele alegrou!
Meu Cristo! Meu Cristo!"
33;COM TUA MÃO SEGURA;;"Com Tua mão, segura bem a minha,
Pois eu tão fraco sou, ó Salvador!
Que não me atrevo a dar nem um só passo
Sem Teu amparo, meu Jesus Senhor!

Com Tua mão, segura bem a minha,
E mais e mais unido a Ti, Jesus.
Ó traze-me, que nunca me desvie
De Ti, Senhor, a minha vida e luz!

Com Tua mão, segura bem a minha,
E, pelo mundo, alegre seguirei:
Mesmo onde as sombras caem mais escuras
Teu rosto vendo, nada temerei.

E, se chegar à beira desse rio,
Que Tu por mim quiseste atravessar,
Com Tua mão segura bem a minha,
E sobre a morte eu hei de triunfar.

Quando voltares esses céus rompendo,
segura bem a minha mão, Senhor,
E, meu Jesus, ó leva-me contigo,
Para onde eu goze Teu eterno amor."
34;MILÍCIA DE JESUS;;"Milhares de milhares em refulgente luz!
Eis os guerreiros santos, milícia de Jesus!
Completa, sim, completa sua longa luta aqui,
Com Cristo, seu Senhora Rei, vão descansar ali;

Que doces sinfonias encham a terra e o céu!
Que coros d’aleluias rompem além do véu!
E que chegou o dia, o dia triunfal,
E Cristo reinará, enfim, em glória divina!

Então, não há mais choro, nem há mais tentação;
As dores, as tristezas p’ra sempre fugirão,
E os remidos todos verão seu Salvador;
E transformados, todos, serão como o Senhor."
35;O GRANDE AMOR;;"O grande amor de meu Jesus
Por mim morrendo sobre a cruz,
Da perdição, pra me salvar;
Quem poderá contar?

Quem pode o Seu amor contar?
Quem pode o Seu amor contar?
O grande amor do Salvador,
Quem poderá contar?

O cálice que Jesus bebeu,
A maldição que padeceu,
Tudo por mim, p’ra me salvar,
Quem poderá contar?

A zombaria tão cruel,
A cruz sangrenta, o amargo fel,
Que Ele sofreu pra me salvar;
Quem poderá contar?

Incomparável Salvador!
Quão inefável Teu amor!
Quão impossível de sondar!
Imenso e sem par!"
36;O EXILADO;;"Da linda pátria estou bem longe;
Cansado estou;
Eu tenho de Jesus saudade,
Oh, quando é que eu vou?
Passarinhos, belas flores,
Querem m’encantar;
São vãos terrestres esplendores,
Mas contemplo o meu lar.

Jesus me deu a Sua promessa;
Me vem buscar;
Meu coração está com pressa,
Eu quero já voar.
Meus pecados foram muitos,
Mui culpado sou;
Porém, Seu sangue põe-me limpo;
Eu para pátria vou.

Qual filho de seu lar saudoso,
Eu quero ir;
Qual passarinho para o ninho,
Pra os braços Seus fugir;
É fiel – Sua vinda é certa,
Quando… Eu não sei.
Mas Ele manda estar alerta;
Do exílio voltarei.

Sua vinda aguardo eu cantando;
Meu lar no céu;
Seus passos hei de ouvir soando
Além do escuro véu.
Passarinhos, belas flores,
Querem m’encantar;
São vãos terrestres esplendores,
Mas contemplo o meu lar."
37;CRISTO PARA MIM;;"Oh! que descanso em Jesus encontrei!
Cristo p’ra mim! Cristo p’ra mim!
Oh! que tesouros infindos achei!
Cristo p’ra mim! Cristo p’ra mim!
‘Scolham os outros o mundo pra si.
Busquem riquezas, delicias aqui;
Eu acolherei, ó Jesus, sempre a Ti!
Cristo p’ra mim! Cristo p’ra mim!

Quer na aflição, na doença ou na dor:
Cristo p’ra mim! Cristo p’ra mim!
Quer na saúde, na força ou vigor;
Cristo p’ra mim! Cristo p’ra mim!
Sempre ao meu lado pra me socorrer,
Com Seu amor, sim, e com Seu poder;
Em cada transe pronto a me valer;
Cristo p’ra mim! Cristo p’ra mim!

No dia amargo da perseguição:
Cristo p’ra mim! Cristo p’ra mim!
Nas duras provas e na tentação:
Cristo p’ra mim! Cristo p’ra mim!
Ele, o pecado e o mundo venceu
Quando, por mim, no Calvário morreu;
E da vitória a certeza me deu;
Cristo p’ra mim! Cristo p’ra mim!

Quando no vale da morte eu entrar,
Cristo p’ra mim! Cristo p’ra mim!
Quando perante meu Deus m’encontrar:
Cristo p’ra mim! Cristo p’ra mim!
Só no Teu sangue confio, Senhor,
Só no Teu sempre imutável amor!
Inda outra vez cantarei, Salvador:
Cristo p’ra mim! Cristo p’ra mim!"
38;O SENHOR É REI;;"Proclamei a todo o mundo que o Senhor é Rei!
Proclamai! Proclamai!
Proclamei que suave e doce é Sua santa lei!
Proclamai! Proclamai!
Proclamai como Ele se chama Salvador Jesus,
Como Ele por nós morreu na ensanguentada cruz,
Como Ele – o Cordeiro – sobre o trono está
O Deus de toda graça, que de graça tudo dá.

Proclama! a todo o mundo
que o Senhor é Rei!
Proclamai! Proclamai!
Proclama! que suave e doce
é Sua santa lei!
Proclamai! Proclamai!

Proclamei que reina em graça nosso Salvador!
Proclamei! Proclamei!
Que por cetro de Seu reino ele tem o amor!
Proclamei! Proclamei!
Anunciei aos tristes que Ele vive lá;
E e todos os cansados que descanso Ele dá;
Contei aos pecadores que Ele veio salvar,
E a todos os cativos que Ele os pode libertar.

Proclamei que Ele, do céu em breve descerá!
Proclamei! Proclamei!
E com todos os Seus santos aparecerá!
Proclamei! Proclamei!
Que, sem demora, venham todos se render
E, com amor, em tudo e Cristo obedecer
Que estejam todos prontos quando Ele voltar,
E alegres, naquele dia, “Rei dos reis”, o aclamar."
